State,Year,Name,Stars,Rating
MI,2006,Brandon Graham,5,0.9930
MI,2006,Jeff Lindsay,3,0.8875
MI,2006,John Maddox,3,0.8795
MI,2006,Patrick Rigan,3,0.8750
MI,2006,Anthony Bowman,3,0.8715
MI,2006,Adrian Cannon,3,0.8622
MI,2006,Neli A'asa,3,0.8556
MI,2006,Quintin Woods,3,0.8556
MI,2006,John Stipek,3,0.8399
MI,2006,Matt Malouf,3,0.8333
MI,2006,Obi Ezeh,3,0.8260
MI,2006,Jeff Maddux,3,0.8208
MI,2006,John Goebel,3,0.8149
MI,2006,Derek Brighton,3,0.8038
MI,2006,Jim O'Neill,3,0.7990
MI,2006,Ben Hunderman,2,0.7958
MI,2006,Sidney Stewart,2,0.7944
MI,2006,Robert Eddins,2,0.7889
MI,2006,Terrence Blevins,2,0.7889
MI,2006,Mike Canfield,2,0.7889
MI,2006,Chris Pyant,2,0.7816
MI,2006,Phil Swanson,2,0.7667
MI,2006,Anthony Quinn,2,0.7667
MI,2006,Donald Connelly,2,0.7667
MI,2006,Tarell Lewis,2,0.7667
MI,2006,L.J. Robertson,2,0.7444
MI,2006,Clint Allen,2,0.7444
MI,2006,Matt Pickens,2,0.7222
MI,2006,Richard Franklin,2,0.7222
MI,2006,Cam Bramer,2,0.7222
MI,2006,Danny Richard,2,0.7222
MI,2006,Mark Mitchell,2,0.7222
MI,2006,Derrick Hunter,2,0.7000
MI,2006,Vince Agnew,2,0.7000
MI,2006,T.J. Lang,2,0.7000
MI,2006,Brandon Pratt,2,0.7000
MI,2006,Josh LeDuc,2,0.7000
MI,2006,Levi Brezee,2,0.7000
MI,2006,Dannie Bolden,2,0.7000
MI,2006,Derrick Summers,2,0.7000
MI,2006,Stephen Johnson,2,0.7000
OH,2006,Beanie Wells,5,0.9965
OH,2006,Robert Rose,5,0.9845
OH,2006,Connor Smith,4,0.9801
OH,2006,Justin Boren,4,0.9783
OH,2006,Thaddeus Gibson,4,0.9518
OH,2006,Aaron Brown,4,0.9415
OH,2006,Jeff Cumberland,4,0.9391
OH,2006,Ray Small,4,0.9337
OH,2006,Kurt Coleman,4,0.9293
OH,2006,Ross Homan,4,0.9136
OH,2006,Bryan Wright,4,0.9029
OH,2006,Lance Smith,4,0.9004
OH,2006,Cobrani Mixon,3,0.8875
OH,2006,Lee Tilley,3,0.8844
OH,2006,John Ryan,3,0.8826
OH,2006,Josh Chichester,3,0.8795
OH,2006,Mark Jackson,3,0.8778
OH,2006,Joe Thomas,3,0.8753
OH,2006,Zachary Meagher,3,0.8738
OH,2006,Kallen Wade,3,0.8733
OH,2006,Ricky Stanzi,3,0.8639
OH,2006,Daven Jones,3,0.8590
OH,2006,Jovani Chappel,3,0.8559
OH,2006,Jamar Howard,3,0.8556
OH,2006,Troy Pascley,3,0.8542
OH,2006,Nate Davis,3,0.8510
OH,2006,Robby Parris,3,0.8497
OH,2006,Anthony Elzy,3,0.8479
OH,2006,Terrence Sherrer,3,0.8465
OH,2006,Arvell Nelson,3,0.8385
OH,2006,Robert Williams,3,0.8354
OH,2006,Alex Albright,3,0.8333
OH,2006,Royce Adams,3,0.8333
OH,2006,Michael Hartline,3,0.8333
OH,2006,Igor Iveljic,3,0.8333
OH,2006,Derrell Johnson,3,0.8333
OH,2006,Jared Dewalt,3,0.8333
OH,2006,Brett Huffman,3,0.8333
OH,2006,Delone Carter,3,0.8333
OH,2006,D.J. Burris,3,0.8333
OH,2006,Antonio James,3,0.8333
OH,2006,Bill Nagy,3,0.8333
OH,2006,Armand Robinson,3,0.8306
OH,2006,Jamel Miller,3,0.8274
OH,2006,Ray Fisher,3,0.8181
OH,2006,Jarrod Smith,3,0.8177
OH,2006,Clark Crum,3,0.8167
OH,2006,Jahmal Brown,3,0.8149
OH,2006,P.J. Mahone,3,0.8111
OH,2006,Bryant Milligan,3,0.8111
OH,2006,Chris Harrison,3,0.8111
OH,2006,J'Michael Deane,3,0.8111
OH,2006,Bob Gulley,3,0.8101
OH,2006,Jordan Gafford,3,0.8007
OH,2006,Jacob Black,2,0.7889
OH,2006,Taylor Price,2,0.7889
OH,2006,John Humphrey,2,0.7889
OH,2006,Bruce Frieson,2,0.7889
OH,2006,Aaron Opelt,2,0.7889
OH,2006,Skylaar Constant,2,0.7889
OH,2006,Joe Morgan,2,0.7889
OH,2006,Matt Fought,2,0.7889
OH,2006,Christen Haywood,2,0.7889
OH,2006,Chad Schofield,2,0.7889
OH,2006,Dominic Alford,2,0.7889
OH,2006,Alex Knipp,2,0.7889
OH,2006,Chris Meenan,2,0.7847
OH,2006,Reilly Lauer,2,0.7799
OH,2006,Amin Kabir,2,0.7667
OH,2006,D.J. Svabik,2,0.7667
OH,2006,Gary Rice,2,0.7667
OH,2006,Peris Edwards,2,0.7667
OH,2006,Brad Martin,2,0.7667
OH,2006,Jacob Ramsey,2,0.7667
OH,2006,Pete Saxon,2,0.7667
OH,2006,Casey Kjos,2,0.7667
OH,2006,Jake Miller,2,0.7667
OH,2006,Darius Lewis,2,0.7667
OH,2006,Jerome Jones,2,0.7667
OH,2006,Cody Blevins,2,0.7667
OH,2006,Mark Jackson,2,0.7667
OH,2006,Anthony Mirando,2,0.7667
OH,2006,Donovan Potter,2,0.7667
OH,2006,Joe Underwood,2,0.7667
OH,2006,Nate Cole,2,0.7667
OH,2006,Derrick Smith,2,0.7667
OH,2006,Levi George,2,0.7667
OH,2006,Sean Redwine,2,0.7667
OH,2006,Benjamin Kelly,2,0.7444
OH,2006,Mark Paun,2,0.7444
OH,2006,Jeff Cleveland,2,0.7444
OH,2006,Toby Boeckman,2,0.7444
OH,2006,Tyler Sheehan,2,0.7444
OH,2006,Myles Trempe,2,0.7444
OH,2006,Alex Steigerwald,2,0.7444
OH,2006,Rodger Saffold,2,0.7444
OH,2006,Lindsey Witten,2,0.7444
OH,2006,Cody Karr,2,0.7444
OH,2006,Brandon Miller,2,0.7444
OH,2006,Caleb Bostic,2,0.7444
OH,2006,Kris Luchsinger,2,0.7444
OH,2006,Angelo Magnone,2,0.7222
OH,2006,Brian Lainhart,2,0.7222
OH,2006,Marcellis Williamson,2,0.7222
OH,2006,Nathan Reed,2,0.7222
OH,2006,Curtis Eaton,2,0.7222
OH,2006,Robert Mercer,2,0.7222
OH,2006,Tyrone Pronty,2,0.7222
OH,2006,Julian Posey,2,0.7222
OH,2006,Pat Reedy,2,0.7222
OH,2006,Shane Bowen,2,0.7222
OH,2006,Josh Tillman,2,0.7222
OH,2006,Carlos Tipton,2,0.7222
OH,2006,Pete Reese,2,0.7222
OH,2006,Ryan Downard,2,0.7000
OH,2006,Robert Hightower,2,0.7000
OH,2006,Jake Kilroy,2,0.7000
OH,2006,Donovan Fletcher,2,0.7000
OH,2006,Kevin Hogan,2,0.7000
OH,2006,Dan Hartman,2,0.7000
OH,2006,Joshua Cousins,2,0.7000
OH,2006,Desmond Marrow,2,0.7000
MI,2007,Ronald Johnson,5,0.9923
MI,2007,Dionte Allen,4,0.9781
MI,2007,Joseph Barksdale,4,0.9721
MI,2007,Mark Dell,4,0.9329
MI,2007,Ryan Van Bergen,4,0.9183
MI,2007,Darris Sawtelle,4,0.8986
MI,2007,Keith Nichol,4,0.8986
MI,2007,Cedric Everson,4,0.8906
MI,2007,Quincy Landingham,3,0.8875
MI,2007,Martell Webb,3,0.8844
MI,2007,Steven Threet,3,0.8781
MI,2007,Josh Rooks,3,0.8622
MI,2007,Derek Knight,3,0.8608
MI,2007,Vince Helmuth,3,0.8542
MI,2007,Josh Allison,3,0.8528
MI,2007,George White,3,0.8497
MI,2007,Kaunda Hancock,3,0.8479
MI,2007,Darrell Davis-Budanauro,3,0.8417
MI,2007,James Rogers,3,0.8417
MI,2007,James Stallons,3,0.8417
MI,2007,Rocky Weaver,3,0.8399
MI,2007,Cameron Joplin,3,0.8385
MI,2007,Mark Huyge,3,0.8340
MI,2007,Ryan Wheat,3,0.8333
MI,2007,Ryan Breen,3,0.8257
MI,2007,Darius Johnson,3,0.8243
MI,2007,Mike Cappetto,3,0.8177
MI,2007,Ashton Leggett,3,0.8167
MI,2007,DeMarcus Grady,3,0.8163
MI,2007,Audie Cole,3,0.8038
MI,2007,Chris Rucker,3,0.8021
MI,2007,Kevin Pickelman,3,0.7990
MI,2007,Brandon Carnegie,2,0.7785
MI,2007,Tyler Palsrok,2,0.7674
MI,2007,Alex Delisi,2,0.7667
MI,2007,Kyle McMahon,2,0.7517
MI,2007,Mike VanDerMeulen,2,0.7444
MI,2007,Ian Reeves,2,0.7222
MI,2007,Bridger Buche,2,0.7222
MI,2007,Chris Starkey,2,0.7222
MI,2007,Kevin Long,2,0.7222
MI,2007,AnDrew Johnson,2,0.7222
MI,2007,Brandon Slater,2,0.7222
MI,2007,Deon Reed,2,0.7222
MI,2007,Jeremy Wilson,2,0.7222
MI,2007,Preston Burrell,2,0.7222
MI,2007,Mike Petrucci,2,0.7222
MI,2007,Chris Bittner,2,0.7222
MI,2007,Brad Ohrman,2,0.7222
MI,2007,Zach Benke,2,0.7222
MI,2007,Maurice Goodrum,2,0.7222
MI,2007,Raymond Hutson,2,0.7222
MI,2007,Dan Youssif,2,0.7222
MI,2007,Derek Gotham,2,0.7222
MI,2007,Marty Cardwell,2,0.7222
MI,2007,Lance Beers,2,0.7222
MI,2007,Ben Bojicic,2,0.7222
OH,2007,Ben Martin,5,0.9874
OH,2007,Eugene Clifford,5,0.9849
OH,2007,Devon Torrence,4,0.9417
OH,2007,Dewey Elliot,4,0.9413
OH,2007,Brandon Saine,4,0.9360
OH,2007,Nate Oliver,4,0.9202
OH,2007,C.J. Peake,4,0.9000
OH,2007,Mark Jackson,3,0.8875
OH,2007,Sidney Glover,3,0.8795
OH,2007,Lebron Daniel,3,0.8778
OH,2007,Daniel Herron,3,0.8750
OH,2007,Vincent Browne,3,0.8733
OH,2007,Morgan Williams,3,0.8701
OH,2007,Clay Belton,3,0.8653
OH,2007,Chris Smith,3,0.8653
OH,2007,Kyle Jefferson,3,0.8622
OH,2007,Nick Schepis,3,0.8622
OH,2007,David Arnold,3,0.8590
OH,2007,Skylar Jones,3,0.8590
OH,2007,Mark Wetterer,3,0.8528
OH,2007,Jordan Mabin,3,0.8514
OH,2007,Daryle Ballew,3,0.8479
OH,2007,Diauntae Morrow,3,0.8469
OH,2007,Ryan Gillum,3,0.8465
OH,2007,Derrick Sherman,3,0.8465
OH,2007,Charlie Hatcher,3,0.8417
OH,2007,Frank Edmonds,3,0.8403
OH,2007,Jeff Rieskamp,3,0.8385
OH,2007,Julian Miller,3,0.8385
OH,2007,Brian Gamble,3,0.8372
OH,2007,Vince Harris,3,0.8368
OH,2007,Erique Robertson,3,0.8354
OH,2007,Zach Collaros,3,0.8333
OH,2007,Mark Wooldridge,3,0.8333
OH,2007,Otis Merrill,3,0.8333
OH,2007,Ryan Collado,3,0.8333
OH,2007,Eric Thomas,3,0.8323
OH,2007,Steve Matas,3,0.8323
OH,2007,Ricardo Thompson,3,0.8306
OH,2007,Kyle Hubbard,3,0.8292
OH,2007,B.J. Cunningham,3,0.8292
OH,2007,Zach Furlong,3,0.8274
OH,2007,Charles Brown,3,0.8274
OH,2007,Chazz Anderson,3,0.8260
OH,2007,Oren Wilson,3,0.8241
OH,2007,Mitchell Evans,3,0.8212
OH,2007,Ken Bruton,3,0.8212
OH,2007,Hosea Simpson,3,0.8198
OH,2007,Marlin Parker,3,0.8198
OH,2007,Kendall Washington,3,0.8177
OH,2007,Taylor Bradley,3,0.8163
OH,2007,Bruce Davis,3,0.8135
OH,2007,Brandon Walker,3,0.8111
OH,2007,Brandon Thomas,3,0.8111
OH,2007,Alex Kaufman,3,0.8111
OH,2007,Gary Pride,3,0.8069
OH,2007,Chris Givens,3,0.8056
OH,2007,Frank Becker,3,0.8052
OH,2007,Jafe Pitcock,3,0.8007
OH,2007,Rob Reiland,3,0.7990
OH,2007,Marcus English,3,0.7972
OH,2007,Jeff Lucas,2,0.7958
OH,2007,Tyler Replogle,2,0.7958
OH,2007,Rob Trigg,2,0.7944
OH,2007,Ben Burkett,2,0.7944
OH,2007,Daniel Ifft,2,0.7941
OH,2007,Pete Rolf,2,0.7927
OH,2007,Zac Clark,2,0.7896
OH,2007,Kevin Koncelik,2,0.7889
OH,2007,Sean Baker,2,0.7865
OH,2007,Marcus O'Hara,2,0.7861
OH,2007,Jerome Royal,2,0.7802
OH,2007,Jason Williams,2,0.7767
OH,2007,Charles Matthews,2,0.7766
OH,2007,Ryan Simpson,2,0.7736
OH,2007,D.C. Alexander,2,0.7692
OH,2007,Marcus Burton,2,0.7674
OH,2007,Sean Fobbs,2,0.7667
OH,2007,Marquinn Davis,2,0.7667
OH,2007,Anthony Kokal,2,0.7667
OH,2007,Eric McLaughlin,2,0.7667
OH,2007,Mike Madsen,2,0.7667
OH,2007,Brian Peters,2,0.7667
OH,2007,Riley Dunlop,2,0.7667
OH,2007,Joe Flading,2,0.7667
OH,2007,Andy Puthoff,2,0.7667
OH,2007,Jeff Spikes,2,0.7667
OH,2007,Jon Wells,2,0.7667
OH,2007,Josh Copeland,2,0.7660
OH,2007,Garrett Celek,2,0.7556
OH,2007,Derrick Henry,2,0.7444
OH,2007,Michael Page,2,0.7444
OH,2007,Lorren Womack,2,0.7444
OH,2007,Chris Anzevino,2,0.7444
OH,2007,Jalil Carter,2,0.7444
OH,2007,Andy Wersel,2,0.7444
OH,2007,Kevin Kowalski,2,0.7444
OH,2007,Tamawi McGhee,2,0.7444
OH,2007,Danny Noble,2,0.7444
OH,2007,Ryan Randolph,2,0.7444
OH,2007,Keith Dixson,2,0.7333
OH,2007,Aeric Clay,2,0.7222
OH,2007,Anthony Smith,2,0.7222
OH,2007,Tyson Patrick,2,0.7222
OH,2007,Curtis Meyers,2,0.7222
OH,2007,Scott Johnson,2,0.7222
OH,2007,Drew Frey,2,0.7222
OH,2007,Alan Vanderink,2,0.7222
OH,2007,Jeremy Shrieves,2,0.7222
OH,2007,Shawn Knight,2,0.7222
OH,2007,Ryan Hartke,2,0.7222
OH,2007,Kenny Jackson,2,0.7222
OH,2007,Jeff King,2,0.7222
OH,2007,Montez Patterson,2,0.7222
OH,2007,Vinny Curry,2,0.7222
OH,2007,Ishmaa'ily Kitchen,2,0.7222
OH,2007,Dreylon Pree,2,0.7222
OH,2007,Vince Davidson,2,0.7222
OH,2007,Darren Branch,2,0.7222
OH,2007,Matt Merletti,2,0.7222
OH,2007,Ken Staudinger,2,0.7222
OH,2007,Blake McCroskey,2,0.7222
OH,2007,George Carpenter,2,0.7222
OH,2007,John Flowers,2,0.7222
OH,2007,Jay Edwards,2,0.7222
OH,2007,Trey Hunter,2,0.7222
OH,2007,Chris Favazzo,2,0.7000
OH,2007,Travis Baltz,2,0.7000
OH,2007,Justin Estes,2,0.7000
MI,2008,Nick Perry,4,0.9713
MI,2008,Dann O'Neill,4,0.9664
MI,2008,Jonas Gray,4,0.9565
MI,2008,Mark Ingram,4,0.9444
MI,2008,Boubacar Cissoko,4,0.9335
MI,2008,Fred Smith,4,0.9139
MI,2008,Mike Martin,4,0.9107
MI,2008,Kenny Demens,3,0.8875
MI,2008,DeOn'tae Pannell,3,0.8804
MI,2008,Ethan Ruhland,3,0.8778
MI,2008,Charles Burrell,3,0.8764
MI,2008,Tyler Hoover,3,0.8639
MI,2008,Caulton Ray,3,0.8622
MI,2008,Cortez Smith,3,0.8556
MI,2008,Keshawn Martin,3,0.8556
MI,2008,Rocko Khoury,3,0.8514
MI,2008,Tim Dandridge,3,0.8510
MI,2008,Glenn Winston,3,0.8479
MI,2008,Anthony Woods,3,0.8385
MI,2008,George Winn,3,0.8337
MI,2008,Sam Gaymon,3,0.8333
MI,2008,Jamie Simpson,3,0.8306
MI,2008,Chris McDonald,3,0.8229
MI,2008,Darrin Williams,3,0.8212
MI,2008,Mitch Zajac,3,0.8132
MI,2008,Trenton Robinson,3,0.8113
MI,2008,John Potter,3,0.8111
MI,2008,John Deyo,3,0.8111
MI,2008,Marvon Sanders,3,0.8083
MI,2008,Kirk Cousins,3,0.8083
MI,2008,Norman Shuford,3,0.8052
MI,2008,Adam Follett,3,0.7990
MI,2008,Myles White,3,0.7972
MI,2008,Austin Holtz,2,0.7927
MI,2008,Joel Foreman,2,0.7889
MI,2008,Valtorrey Showers,2,0.7889
MI,2008,Tre Bishop,2,0.7889
MI,2008,Zach Hueter,2,0.7889
MI,2008,Steven Winston,2,0.7734
MI,2008,Fadi Farha,2,0.7667
MI,2008,Johnathan Lamb,2,0.7667
MI,2008,Tyler Thomas,2,0.7500
MI,2008,Zach Line,2,0.7444
MI,2008,Alex Debniak,2,0.7444
MI,2008,Darren Keyton,2,0.7444
MI,2008,David Blackburn,2,0.7444
MI,2008,Jason Semmes,2,0.7444
MI,2008,Darryll Stinson,2,0.7444
MI,2008,Mike Repovz,2,0.7444
MI,2008,Scott Kovanda,2,0.7444
MI,2008,Armand Staten,2,0.7222
MI,2008,Nate Hardy,2,0.7222
MI,2008,Scott MacLeod,2,0.7219
MI,2008,Joshua Howard,2,0.7000
MI,2008,L'shane Bynum,2,0.7000
MI,2008,Kyle DeMaster,2,0.7000
MI,2008,Josh Williams,2,0.7000
OH,2008,Mike Adams,5,0.9887
OH,2008,Kyle Rudolph,4,0.9832
OH,2008,DeVier Posey,4,0.9769
OH,2008,Devoe Torrence,4,0.9764
OH,2008,Jake Stoneburner,4,0.9637
OH,2008,Brandon Moore,4,0.9436
OH,2008,Michael Zordich,4,0.9307
OH,2008,Dan McCarthy,4,0.9221
OH,2008,Michael Shaw,4,0.9156
OH,2008,Brandon Beachum,4,0.9142
OH,2008,Kevin Koger,4,0.9135
OH,2008,Zebrie Sanders,4,0.9101
OH,2008,Nathan Williams,4,0.9073
OH,2008,Antonio Jeremiah,4,0.8991
OH,2008,Cordale Scott,4,0.8976
OH,2008,Elliott Mealer,4,0.8945
OH,2008,Roy Roundtree,3,0.8813
OH,2008,Taylor Hill,3,0.8791
OH,2008,Fred Craig,3,0.8764
OH,2008,Darius Ashley,3,0.8764
OH,2008,Johnny Adams,3,0.8733
OH,2008,Trey Fairchild,3,0.8622
OH,2008,Zack Stoudt,3,0.8608
OH,2008,Donnie Fletcher,3,0.8590
OH,2008,Doug Rippy,3,0.8590
OH,2008,Rolandis Woodland,3,0.8556
OH,2008,Kenny Anunike,3,0.8556
OH,2008,Zac Dysert,3,0.8556
OH,2008,Matt Mihalik,3,0.8556
OH,2008,Whitney Mercilus,3,0.8542
OH,2008,Steve Gardiner,3,0.8542
OH,2008,George White,3,0.8516
OH,2008,Jake Current,3,0.8510
OH,2008,Ike Iloegbu,3,0.8448
OH,2008,Briggs Orsbon,3,0.8372
OH,2008,Will Fleming,3,0.8354
OH,2008,Greg Scruggs,3,0.8337
OH,2008,Bakari Bussey,3,0.8337
OH,2008,Nick Truesdell,3,0.8333
OH,2008,Steve Greer,3,0.8333
OH,2008,Kevin Harper,3,0.8333
OH,2008,Josh Richardson,3,0.8333
OH,2008,Kenny Veal,3,0.8319
OH,2008,Ryan Radcliff,3,0.8306
OH,2008,Jeremy Ebert,3,0.8212
OH,2008,Jamiihr Williams,3,0.8181
OH,2008,Sal Battles,3,0.8163
OH,2008,Luke Kelly,3,0.8115
OH,2008,Jordan Miller,3,0.8111
OH,2008,Corey Freeman,3,0.8111
OH,2008,Rick Schmeig,3,0.8111
OH,2008,Joey Madsen,3,0.8111
OH,2008,Blaec Walker,3,0.8083
OH,2008,Chad Hounshell,3,0.8073
OH,2008,Aaron Van Kuiken,3,0.8072
OH,2008,David Rolf,3,0.8010
OH,2008,Damien McIntosh,3,0.8009
OH,2008,"Larry Black, Jr.",3,0.8007
OH,2008,Marc Stevens,3,0.7990
OH,2008,William Lowe,2,0.7962
OH,2008,Ike Washington,2,0.7927
OH,2008,Andy Cruse,2,0.7927
OH,2008,J.K. Schaffer,2,0.7924
OH,2008,Aaron Pankratz,2,0.7889
OH,2008,Ravelle Sadler,2,0.7889
OH,2008,Phillip Manley,2,0.7861
OH,2008,Evan Klepec,2,0.7861
OH,2008,Mike McCarthy,2,0.7847
OH,2008,Evan Davis,2,0.7847
OH,2008,Joshua Smith,2,0.7833
OH,2008,Isaiah Ballard,2,0.7819
OH,2008,Andrew Phelan,2,0.7816
OH,2008,Patrick Omameh,2,0.7816
OH,2008,James Cravens,2,0.7799
OH,2008,Juandez Brown,2,0.7771
OH,2008,Steve Bigach,2,0.7753
OH,2008,Brad Bednar,2,0.7736
OH,2008,Stephon Ball,2,0.7722
OH,2008,Vincent Harris,2,0.7701
OH,2008,Joe Pachuta,2,0.7667
OH,2008,Travis Kelce,2,0.7667
OH,2008,Mike Chacksfield,2,0.7667
OH,2008,Kenny Stafford,2,0.7667
OH,2008,Keith Morgan,2,0.7667
OH,2008,Chandler Burden,2,0.7667
OH,2008,Jordan Thompson,2,0.7667
OH,2008,Hank Keighley,2,0.7667
OH,2008,Winston Etheridge,2,0.7667
OH,2008,Dominique Sherrer,2,0.7667
OH,2008,Rodney Stewart,2,0.7667
OH,2008,Seamus Garvey,2,0.7667
OH,2008,Joe Gaglione,2,0.7667
OH,2008,Vince Carlotta,2,0.7667
OH,2008,Jay Taylor,2,0.7667
OH,2008,Justin Thompson,2,0.7667
OH,2008,Brian Wagner,2,0.7667
OH,2008,Troy Gilmer,2,0.7611
OH,2008,Darius Reeves,2,0.7500
OH,2008,Corey Brown,2,0.7469
OH,2008,Jerry Phillips,2,0.7444
OH,2008,Darrion Brown,2,0.7444
OH,2008,Teddy Jennings,2,0.7444
OH,2008,Lane Robilotto,2,0.7444
OH,2008,Josh Kline,2,0.7444
OH,2008,Quentin Sims,2,0.7444
OH,2008,D.J. Brown,2,0.7444
OH,2008,Chip Robinson,2,0.7444
OH,2008,Eric Herman,2,0.7444
OH,2008,Torieal Gibson,2,0.7444
OH,2008,Drew Serruto,2,0.7444
OH,2008,Evan Luxenburg,2,0.7444
OH,2008,David Dick,2,0.7444
OH,2008,Tim Marlowe,2,0.7444
OH,2008,Matt Rinehart,2,0.7444
OH,2008,Nate Schuler,2,0.7444
OH,2008,Tim German,2,0.7444
OH,2008,Adam Bice,2,0.7444
OH,2008,Steve Yoder,2,0.7438
OH,2008,Rhyne Ladrach,2,0.7222
OH,2008,Trevor Walls,2,0.7222
OH,2008,Steve Schott,2,0.7222
OH,2008,Anthony Stover,2,0.7000
OH,2008,Joshua Greene,2,0.7000
OH,2008,Andrew Colosimo,2,0.7000
OH,2008,Andrew Robiskie,2,0.7000
OH,2008,Adam Morris,2,0.7000
OH,2008,Jonathan Davis,2,0.7000
OH,2008,Jared Province,2,0.7000
OH,2008,Anthony Washington,2,0.7000
OH,2008,Ryan Kuhlman,2,0.7000
OH,2008,Nicholas Tuminello,2,0.7000
OH,2008,Matthew Weller,2,0.7000
OH,2008,Mark Nelson,2,0.7000
OH,2008,Andre Dawson,2,0.7000
MI,2009,Edwin Baker,4,0.9554
MI,2009,William Campbell,4,0.9525
MI,2009,Chris Norman,4,0.9239
MI,2009,Andrew Maxwell,4,0.9154
MI,2009,James Jackson,4,0.8971
MI,2009,Larry Caper,4,0.8958
MI,2009,Cameron Gordon,4,0.8909
MI,2009,Dion Sims,4,0.8906
MI,2009,Donald Spencer,3,0.8875
MI,2009,Blake Treadwell,3,0.8844
MI,2009,Reid Fragel,3,0.8801
MI,2009,Jeremy Gainer,3,0.8781
MI,2009,Teric Jones,3,0.8764
MI,2009,Bennie Fowler,3,0.8622
MI,2009,Kenneth Watkins,3,0.8622
MI,2009,Jeff Fantuzzi,3,0.8604
MI,2009,Zac Matthias,3,0.8590
MI,2009,Robert Bell,3,0.8556
MI,2009,Shamari Benton,3,0.8510
MI,2009,Thomas Gordon,3,0.8510
MI,2009,Micajah Reynolds,3,0.8510
MI,2009,Justin Semmes,3,0.8479
MI,2009,Jamonne Chester,3,0.8479
MI,2009,Charles Chapman,3,0.8463
MI,2009,Dylan Farrington,3,0.8417
MI,2009,Mitch Kessel,3,0.8399
MI,2009,Dana Dixon,3,0.8385
MI,2009,Will Schwarz,3,0.8385
MI,2009,Adam Fenton,3,0.8354
MI,2009,Aaron McCord,3,0.8306
MI,2009,Drew Moulton,3,0.8274
MI,2009,Josh Hadel,3,0.8226
MI,2009,Ali Alaboody,3,0.8087
MI,2009,Nolan Procter,3,0.8083
MI,2009,DeMarkus Bracy,3,0.8083
MI,2009,Austin Collier,3,0.8083
MI,2009,Chris Blair,3,0.8021
MI,2009,Kevin Muma,3,0.8003
MI,2009,Ryan Paxson,2,0.7958
MI,2009,David Box,2,0.7958
MI,2009,Tyler Van Tubbergen,2,0.7935
MI,2009,Kyle Bryant,2,0.7927
MI,2009,Jason Johnson,2,0.7913
MI,2009,Abdallah Homayed,2,0.7889
MI,2009,Ronnie Goble,2,0.7865
MI,2009,Orlando McCord,2,0.7753
MI,2009,Jerrod Dillard,2,0.7667
MI,2009,Kyle Lark,2,0.7667
MI,2009,Jacob Pedersen,2,0.7667
MI,2009,Evan Ray,2,0.7667
MI,2009,Garrett Hoskins,2,0.7667
MI,2009,Jon Czerwienski,2,0.7667
MI,2009,Cody Wilson,2,0.7667
MI,2009,Eric Fisher,2,0.7667
MI,2009,Damond Smith,2,0.7667
MI,2009,Zurlon Tipton,2,0.7667
MI,2009,Matthew Boyd,2,0.7667
MI,2009,Justice Akuezue,2,0.7444
MI,2009,A.J. Westendorp,2,0.7444
MI,2009,Corey Sueing,2,0.7444
OH,2009,Jamie Wood,4,0.9619
OH,2009,Melvin Fellows,4,0.9547
OH,2009,Justin Turner,4,0.9546
OH,2009,C.J. Barnett,4,0.9530
OH,2009,Marcus Hall,4,0.9471
OH,2009,Jack Mewhort,4,0.9384
OH,2009,Isaiah Bell,4,0.9233
OH,2009,John Simon,4,0.9183
OH,2009,Corey Linsley,4,0.9152
OH,2009,Chris Fields,4,0.9118
OH,2009,D.J. Hunter,4,0.9102
OH,2009,Bud Golden,4,0.9013
OH,2009,Storm Klein,4,0.8971
OH,2009,Chris Williams,4,0.8960
OH,2009,Fitzgerald Toussaint,4,0.8928
OH,2009,Chris Snook,3,0.8900
OH,2009,Bradley McDougald,3,0.8874
OH,2009,Mike Edwards,3,0.8873
OH,2009,Davon Custis,3,0.8847
OH,2009,Dan Fox,3,0.8813
OH,2009,Jonathan Newsome,3,0.8801
OH,2009,Nate Klatt,3,0.8781
OH,2009,Cornellius Carradine,3,0.8778
OH,2009,Sam Longo,3,0.8764
OH,2009,Adam Bellamy,3,0.8764
OH,2009,Will Studlien,3,0.8733
OH,2009,Bryan Underwood,3,0.8733
OH,2009,Luke Kuechly,3,0.8684
OH,2009,Pat Muldoon,3,0.8670
OH,2009,Adam Homan,3,0.8653
OH,2009,Hugh Thornton,3,0.8639
OH,2009,Patrick White,3,0.8639
OH,2009,Denicos Allen,3,0.8622
OH,2009,Maalik Bomar,3,0.8622
OH,2009,Chris Freeman,3,0.8622
OH,2009,Brian Wozniak,3,0.8622
OH,2009,Ted Bolser,3,0.8622
OH,2009,Dan France,3,0.8608
OH,2009,Mike Marrow,3,0.8604
OH,2009,John Prior,3,0.8590
OH,2009,Brad Rogers,3,0.8559
OH,2009,Zach Boren,3,0.8559
OH,2009,Patrick Nicely,3,0.8545
OH,2009,Jeff Walker,3,0.8528
OH,2009,Ryan Spiker,3,0.8528
OH,2009,Austen Bujnoch,3,0.8528
OH,2009,Henry Conway,3,0.8510
OH,2009,Steve Hull,3,0.8510
OH,2009,Branko Busick,3,0.8510
OH,2009,Dale Peterman,3,0.8497
OH,2009,Josh Jones,3,0.8497
OH,2009,Everett Horne,3,0.8479
OH,2009,Jeff Duckworth,3,0.8479
OH,2009,Ryan Cheek,3,0.8479
OH,2009,Jordan Paschal,3,0.8451
